No,long,lat,group,order,region,subregion,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA
4650,-89.08348083,29.10052681,17,4650,louisiana,NA,5,5,1,5,5,5,5
4651,-89.11212921,29.11771393,17,4651,louisiana,NA,5,5,1,5,5,5,5
4652,-89.14076996,29.11771393,17,4652,louisiana,NA,5,5,1,5,5,5,5
4653,-89.15796661,29.11198425,17,4653,louisiana,NA,5,5,1,5,5,5,5
4654,-89.16942596,29.07187653,17,4654,louisiana,NA,5,5,1,5,5,5,5
4655,-89.16369629,29.05468941,17,4655,louisiana,NA,5,5,1,5,5,5,5
4656,-89.15222931,29.02604294,17,4656,louisiana,NA,5,5,1,5,5,5,5
4657,-89.16369629,29.01458168,17,4657,louisiana,NA,5,5,1,5,5,5,5
4658,-89.18087769,29.01458168,17,4658,louisiana,NA,5,5,1,5,5,5,5
4659,-89.20953369,29.03750038,17,4659,louisiana,NA,5,5,1,5,5,5,5
4660,-89.23817444,29.10052681,17,4660,louisiana,NA,5,5,1,5,5,5,5
4661,-89.25537109,29.10052681,17,4661,louisiana,NA,5,5,1,5,5,5,5
4662,-89.27828217,29.09479523,17,4662,louisiana,NA,5,5,1,5,5,5,5
4663,-89.32984924,29.01458168,17,4663,louisiana,NA,5,5,1,5,5,5,5
4664,-89.35276794,28.99739456,17,4664,louisiana,NA,5,5,1,5,5,5,5
4665,-89.37568665,28.98020554,17,4665,louisiana,NA,5,5,1,5,5,5,5
4666,-89.39860535,28.98020554,17,4666,louisiana,NA,5,5,1,5,5,5,5
4667,-89.4100647,28.99739456,17,4667,louisiana,NA,5,5,1,5,5,5,5
4668,-89.40433502,29.01458168,17,4668,louisiana,NA,5,5,1,5,5,5,5
4669,-89.37568665,29.03750038,17,4669,louisiana,NA,5,5,1,5,5,5,5
4670,-89.35276794,29.05468941,17,4670,louisiana,NA,5,5,1,5,5,5,5
4671,-89.34130859,29.07187653,17,4671,louisiana,NA,5,5,1,5,5,5,5
4672,-89.33557892,29.11198425,17,4672,louisiana,NA,5,5,1,5,5,5,5
4673,-89.35849762,29.12917519,17,4673,louisiana,NA,5,5,1,5,5,5,5
4674,-89.387146,29.14063263,17,4674,louisiana,NA,5,5,1,5,5,5,5
4675,-89.4100647,29.16355133,17,4675,louisiana,NA,5,5,1,5,5,5,5
4676,-89.44444275,29.17500877,17,4676,louisiana,NA,5,5,1,5,5,5,5
4677,-89.45017242,29.20365906,17,4677,louisiana,NA,5,5,1,5,5,5,5
4678,-89.4788208,29.24376488,17,4678,louisiana,NA,5,5,1,5,5,5,5
4679,-89.49600983,29.26668358,17,4679,louisiana,NA,5,5,1,5,5,5,5
4680,-89.51319122,29.26668358,17,4680,louisiana,NA,5,5,1,5,5,5,5
4681,-89.53038788,29.24376488,17,4681,louisiana,NA,5,5,1,5,5,5,5
4682,-89.55902863,29.25522423,17,4682,louisiana,NA,5,5,1,5,5,5,5
4683,-89.587677,29.27241516,17,4683,louisiana,NA,5,5,1,5,5,5,5
4684,-89.62778473,29.27814293,17,4684,louisiana,NA,5,5,1,5,5,5,5
4685,-89.64497375,29.28960228,17,4685,louisiana,NA,5,5,1,5,5,5,5
4686,-89.66217041,29.34116745,17,4686,louisiana,NA,5,5,1,5,5,5,5
4687,-89.67935181,29.32971001,17,4687,louisiana,NA,5,5,1,5,5,5,5
4688,-89.69081116,29.32398033,17,4688,louisiana,NA,5,5,1,5,5,5,5
4689,-89.76529694,29.32971001,17,4689,louisiana,NA,5,5,1,5,5,5,5
4690,-89.82259369,29.34116745,17,4690,louisiana,NA,5,5,1,5,5,5,5
4691,-89.83978271,29.37554741,17,4691,louisiana,NA,5,5,1,5,5,5,5
4692,-89.84551239,29.45003128,17,4692,louisiana,NA,5,5,1,5,5,5,5
4693,-89.85124207,29.46148872,17,4693,louisiana,NA,5,5,1,5,5,5,5
4694,-89.86270142,29.4672184,17,4694,louisiana,NA,5,5,1,5,5,5,5
4695,-89.89707947,29.46148872,17,4695,louisiana,NA,5,5,1,5,5,5,5
4696,-89.93145752,29.47867966,17,4696,louisiana,NA,5,5,1,5,5,5,5
4697,-89.96582794,29.47867966,17,4697,louisiana,NA,5,5,1,5,5,5,5
4698,-89.99448395,29.47867966,17,4698,louisiana,NA,5,5,1,5,5,5,5
4699,-90.03459167,29.50732613,17,4699,louisiana,NA,5,5,1,5,5,5,5
4700,-90.05177307,29.47867966,17,4700,louisiana,NA,5,5,1,5,5,5,5
4701,-90.03459167,29.4672184,17,4701,louisiana,NA,5,5,1,5,5,5,5
4702,-90.028862,29.43857384,17,4702,louisiana,NA,5,5,1,5,5,5,5
4703,-90.05177307,29.421381,17,4703,louisiana,NA,5,5,1,5,5,5,5
4704,-90.05177307,29.40419388,17,4704,louisiana,NA,5,5,1,5,5,5,5
4705,-90.03459167,29.38127518,17,4705,louisiana,NA,5,5,1,5,5,5,5
4706,-90.028862,29.35835648,17,4706,louisiana,NA,5,5,1,5,5,5,5
4707,-90.06324005,29.34689903,17,4707,louisiana,NA,5,5,1,5,5,5,5
4708,-90.0746994,29.32971001,17,4708,louisiana,NA,5,5,1,5,5,5,5
4709,-90.0746994,29.30679131,17,4709,louisiana,NA,5,5,1,5,5,5,5
4710,-90.06896973,29.28960228,17,4710,louisiana,NA,5,5,1,5,5,5,5
4711,-90.02313232,29.25522423,17,4711,louisiana,NA,5,5,1,5,5,5,5
4712,-90.01740265,29.24376488,17,4712,louisiana,NA,5,5,1,5,5,5,5
4713,-90.02313232,29.2380352,17,4713,louisiana,NA,5,5,1,5,5,5,5
4714,-90.08042145,29.18647003,17,4714,louisiana,NA,5,5,1,5,5,5,5
4715,-90.10907745,29.17500877,17,4715,louisiana,NA,5,5,1,5,5,5,5
4716,-90.17782593,29.11771393,17,4716,louisiana,NA,5,5,1,5,5,5,5
4717,-90.22939301,29.10052681,17,4717,louisiana,NA,5,5,1,5,5,5,5
4718,-90.24658203,29.10052681,17,4718,louisiana,NA,5,5,1,5,5,5,5
4719,-90.26377106,29.18647003,17,4719,louisiana,NA,5,5,1,5,5,5,5
4720,-90.28096008,29.20938873,17,4720,louisiana,NA,5,5,1,5,5,5,5
4721,-90.30960846,29.22657776,17,4721,louisiana,NA,5,5,1,5,5,5,5
4722,-90.32679749,29.28960228,17,4722,louisiana,NA,5,5,1,5,5,5,5
4723,-90.34398651,29.30679131,17,4723,louisiana,NA,5,5,1,5,5,5,5
4724,-90.36690521,29.29533386,17,4724,louisiana,NA,5,5,1,5,5,5,5
4725,-90.40128326,29.24376488,17,4725,louisiana,NA,5,5,1,5,5,5,5
4726,-90.41846466,29.2151165,17,4726,louisiana,NA,5,5,1,5,5,5,5
4727,-90.42993164,29.20938873,17,4727,louisiana,NA,5,5,1,5,5,5,5
4728,-90.47003937,29.22084618,17,4728,louisiana,NA,5,5,1,5,5,5,5
4729,-90.47576904,29.27814293,17,4729,louisiana,NA,5,5,1,5,5,5,5
4730,-90.49868011,29.30679131,17,4730,louisiana,NA,5,5,1,5,5,5,5
4731,-90.54451752,29.31252098,17,4731,louisiana,NA,5,5,1,5,5,5,5
4732,-90.55597687,29.31252098,17,4732,louisiana,NA,5,5,1,5,5,5,5
4733,-90.57889557,29.32971001,17,4733,louisiana,NA,5,5,1,5,5,5,5
4734,-90.59035492,29.31824875,17,4734,louisiana,NA,5,5,1,5,5,5,5
4735,-90.57889557,29.30106163,17,4735,louisiana,NA,5,5,1,5,5,5,5
4736,-90.58462524,29.27814293,17,4736,louisiana,NA,5,5,1,5,5,5,5
4737,-90.57317352,29.26668358,17,4737,louisiana,NA,5,5,1,5,5,5,5
4738,-90.56744385,29.24376488,17,4738,louisiana,NA,5,5,1,5,5,5,5
4739,-90.57317352,29.24376488,17,4739,louisiana,NA,5,5,1,5,5,5,5
4740,-90.62473297,29.22657776,17,4740,louisiana,NA,5,5,1,5,5,5,5
4741,-90.6648407,29.19792747,17,4741,louisiana,NA,5,5,1,5,5,5,5
4742,-90.67630005,29.18074036,17,4742,louisiana,NA,5,5,1,5,5,5,5
4743,-90.68202972,29.14063263,17,4743,louisiana,NA,5,5,1,5,5,5,5
4744,-90.72213745,29.14063263,17,4744,louisiana,NA,5,5,1,5,5,5,5
4745,-90.7565155,29.12917519,17,4745,louisiana,NA,5,5,1,5,5,5,5
4746,-90.81381226,29.10625648,17,4746,louisiana,NA,5,5,1,5,5,5,5
4747,-90.85391998,29.12344551,17,4747,louisiana,NA,5,5,1,5,5,5,5
4748,-90.92266846,29.17500877,17,4748,louisiana,NA,5,5,1,5,5,5,5
4749,-90.95704651,29.20365906,17,4749,louisiana,NA,5,5,1,5,5,5,5
4750,-90.98570251,29.20938873,17,4750,louisiana,NA,5,5,1,5,5,5,5
4751,-91.03726196,29.20938873,17,4751,louisiana,NA,5,5,1,5,5,5,5
4752,-91.05445099,29.22084618,17,4752,louisiana,NA,5,5,1,5,5,5,5
4753,-91.07164001,29.22084618,17,4753,louisiana,NA,5,5,1,5,5,5,5
4754,-91.11174774,29.22657776,17,4754,louisiana,NA,5,5,1,5,5,5,5
4755,-91.12893677,29.2609539,17,4755,louisiana,NA,5,5,1,5,5,5,5
4756,-91.12893677,29.30106163,17,4756,louisiana,NA,5,5,1,5,5,5,5
4757,-91.14039612,29.35262871,17,4757,louisiana,NA,5,5,1,5,5,5,5
4758,-91.15758514,29.37554741,17,4758,louisiana,NA,5,5,1,5,5,5,5
4759,-91.16904449,29.39273643,17,4759,louisiana,NA,5,5,1,5,5,5,5
4760,-91.20342255,29.39846611,17,4760,louisiana,NA,5,5,1,5,5,5,5
4761,-91.22061157,29.40992355,17,4761,louisiana,NA,5,5,1,5,5,5,5
4762,-91.22634125,29.43857384,17,4762,louisiana,NA,5,5,1,5,5,5,5
4763,-91.23779297,29.45003128,17,4763,louisiana,NA,5,5,1,5,5,5,5
4764,-91.2779007,29.45576096,17,4764,louisiana,NA,5,5,1,5,5,5,5
4765,-91.28936768,29.47294998,17,4765,louisiana,NA,5,5,1,5,5,5,5
4766,-91.28936768,29.50159836,17,4766,louisiana,NA,5,5,1,5,5,5,5
4767,-91.3237381,29.50159836,17,4767,louisiana,NA,5,5,1,5,5,5,5
4768,-91.34666443,29.50732613,17,4768,louisiana,NA,5,5,1,5,5,5,5
4769,-91.38104248,29.53024483,17,4769,louisiana,NA,5,5,1,5,5,5,5
4770,-91.39822388,29.53024483,17,4770,louisiana,NA,5,5,1,5,5,5,5
4771,-91.42114258,29.5359745,17,4771,louisiana,NA,5,5,1,5,5,5,5
4772,-91.43833923,29.54743195,17,4772,louisiana,NA,5,5,1,5,5,5,5
4773,-91.44406128,29.56462097,17,4773,louisiana,NA,5,5,1,5,5,5,5
4774,-91.46125031,29.56462097,17,4774,louisiana,NA,5,5,1,5,5,5,5
4775,-91.53573608,29.5359745,17,4775,louisiana,NA,5,5,1,5,5,5,5
4776,-91.55292511,29.54743195,17,4776,louisiana,NA,5,5,1,5,5,5,5
4777,-91.54719543,29.5588932,17,4777,louisiana,NA,5,5,1,5,5,5,5
4778,-91.53573608,29.5818119,17,4778,louisiana,NA,5,5,1,5,5,5,5
4779,-91.53573608,29.60473061,17,4779,louisiana,NA,5,5,1,5,5,5,5
4780,-91.55865479,29.63910675,17,4780,louisiana,NA,5,5,1,5,5,5,5
4781,-91.57011414,29.65056419,17,4781,louisiana,NA,5,5,1,5,5,5,5
4782,-91.60449219,29.65056419,17,4782,louisiana,NA,5,5,1,5,5,5,5
4783,-91.63314056,29.64483833,17,4783,louisiana,NA,5,5,1,5,5,5,5
4784,-91.65032959,29.64483833,17,4784,louisiana,NA,5,5,1,5,5,5,5
4785,-91.66178894,29.65056419,17,4785,louisiana,NA,5,5,1,5,5,5,5
4786,-91.65032959,29.67921448,17,4786,louisiana,NA,5,5,1,5,5,5,5
4787,-91.63887024,29.70213318,17,4787,louisiana,NA,5,5,1,5,5,5,5
4788,-91.63887024,29.7193203,17,4788,louisiana,NA,5,5,1,5,5,5,5
4789,-91.63314056,29.73650932,17,4789,louisiana,NA,5,5,1,5,5,5,5
4790,-91.61595154,29.75369644,17,4790,louisiana,NA,5,5,1,5,5,5,5
4791,-91.59876251,29.75942802,17,4791,louisiana,NA,5,5,1,5,5,5,5
4792,-91.59876251,29.7651577,17,4792,louisiana,NA,5,5,1,5,5,5,5
4793,-91.61595154,29.77661514,17,4793,louisiana,NA,5,5,1,5,5,5,5
4794,-91.65032959,29.77661514,17,4794,louisiana,NA,5,5,1,5,5,5,5
4795,-91.71335602,29.7651577,17,4795,louisiana,NA,5,5,1,5,5,5,5
4796,-91.7649231,29.7651577,17,4796,louisiana,NA,5,5,1,5,5,5,5
4797,-91.82221222,29.75369644,17,4797,louisiana,NA,5,5,1,5,5,5,5
4798,-91.85659027,29.742239,17,4798,louisiana,NA,5,5,1,5,5,5,5
4799,-91.8737793,29.742239,17,4799,louisiana,NA,5,5,1,5,5,5,5
4800,-91.8795166,29.75369644,17,4800,louisiana,NA,5,5,1,5,5,5,5
4801,-91.8795166,29.7651577,17,4801,louisiana,NA,5,5,1,5,5,5,5
4802,-91.8795166,29.79953384,17,4802,louisiana,NA,5,5,1,5,5,5,5
4803,-91.8508606,29.81672287,17,4803,louisiana,NA,5,5,1,5,5,5,5
4804,-91.8508606,29.8339119,17,4804,louisiana,NA,5,5,1,5,5,5,5
4805,-91.85659027,29.85110283,17,4805,louisiana,NA,5,5,1,5,5,5,5
4806,-91.8795166,29.85110283,17,4806,louisiana,NA,5,5,1,5,5,5,5
4807,-91.90242767,29.84537125,17,4807,louisiana,NA,5,5,1,5,5,5,5
4808,-91.93680573,29.83964157,17,4808,louisiana,NA,5,5,1,5,5,5,5
4809,-91.9654541,29.85110283,17,4809,louisiana,NA,5,5,1,5,5,5,5
4810,-91.98264313,29.85110283,17,4810,louisiana,NA,5,5,1,5,5,5,5
4811,-91.99410248,29.83964157,17,4811,louisiana,NA,5,5,1,5,5,5,5
4812,-91.99410248,29.81672287,17,4812,louisiana,NA,5,5,1,5,5,5,5
4813,-92.01702118,29.79953384,17,4813,louisiana,NA,5,5,1,5,5,5,5
4814,-92.10296631,29.7651577,17,4814,louisiana,NA,5,5,1,5,5,5,5
4815,-92.13734436,29.742239,17,4815,louisiana,NA,5,5,1,5,5,5,5
4816,-92.14880371,29.74797058,17,4816,louisiana,NA,5,5,1,5,5,5,5
4817,-92.14306641,29.7651577,17,4817,louisiana,NA,5,5,1,5,5,5,5
4818,-92.14880371,29.77661514,17,4818,louisiana,NA,5,5,1,5,5,5,5
4819,-92.20037079,29.7651577,17,4819,louisiana,NA,5,5,1,5,5,5,5
4820,-92.21183014,29.75369644,17,4820,louisiana,NA,5,5,1,5,5,5,5
4821,-92.19464111,29.72505188,17,4821,louisiana,NA,5,5,1,5,5,5,5
4822,-92.17172241,29.70785904,17,4822,louisiana,NA,5,5,1,5,5,5,5
4823,-92.13734436,29.70785904,17,4823,louisiana,NA,5,5,1,5,5,5,5
4824,-92.12588501,29.70785904,17,4824,louisiana,NA,5,5,1,5,5,5,5
4825,-92.13161469,29.6964016,17,4825,louisiana,NA,5,5,1,5,5,5,5
4826,-92.13161469,29.67348289,17,4826,louisiana,NA,5,5,1,5,5,5,5
4827,-92.12588501,29.65056419,17,4827,louisiana,NA,5,5,1,5,5,5,5
4828,-92.097229,29.64483833,17,4828,louisiana,NA,5,5,1,5,5,5,5
4829,-92.06858826,29.64483833,17,4829,louisiana,NA,5,5,1,5,5,5,5
4830,-92.04566956,29.63910675,17,4830,louisiana,NA,5,5,1,5,5,5,5
4831,-92.04566956,29.63337708,17,4831,louisiana,NA,5,5,1,5,5,5,5
4832,-92.06858826,29.62191963,17,4832,louisiana,NA,5,5,1,5,5,5,5
4833,-92.07431793,29.60473061,17,4833,louisiana,NA,5,5,1,5,5,5,5
4834,-92.21183014,29.59326935,17,4834,louisiana,NA,5,5,1,5,5,5,5
4835,-92.24620819,29.5818119,17,4835,louisiana,NA,5,5,1,5,5,5,5
4836,-92.29204559,29.5588932,17,4836,louisiana,NA,5,5,1,5,5,5,5
4837,-92.33215332,29.56462097,17,4837,louisiana,NA,5,5,1,5,5,5,5
4838,-92.3837204,29.57035065,17,4838,louisiana,NA,5,5,1,5,5,5,5
4839,-92.47538757,29.5818119,17,4839,louisiana,NA,5,5,1,5,5,5,5
4840,-92.61289978,29.59326935,17,4840,louisiana,NA,5,5,1,5,5,5,5
4841,-92.66446686,29.61045837,17,4841,louisiana,NA,5,5,1,5,5,5,5
4842,-92.80197144,29.66202545,17,4842,louisiana,NA,5,5,1,5,5,5,5
4843,-92.90510559,29.70213318,17,4843,louisiana,NA,5,5,1,5,5,5,5
4844,-92.97959137,29.74797058,17,4844,louisiana,NA,5,5,1,5,5,5,5
4845,-93.02542877,29.75942802,17,4845,louisiana,NA,5,5,1,5,5,5,5
4846,-93.07126617,29.7651577,17,4846,louisiana,NA,5,5,1,5,5,5,5
4847,-93.09417725,29.7880764,17,4847,louisiana,NA,5,5,1,5,5,5,5
4848,-93.1113739,29.79380417,17,4848,louisiana,NA,5,5,1,5,5,5,5
4849,-93.15148163,29.80526543,17,4849,louisiana,NA,5,5,1,5,5,5,5
4850,-93.20304871,29.81099319,17,4850,louisiana,NA,5,5,1,5,5,5,5
4851,-93.24315643,29.80526543,17,4851,louisiana,NA,5,5,1,5,5,5,5
4852,-93.30044556,29.79953384,17,4852,louisiana,NA,5,5,1,5,5,5,5
4853,-93.34628296,29.81099319,17,4853,louisiana,NA,5,5,1,5,5,5,5
4854,-93.36920166,29.79953384,17,4854,louisiana,NA,5,5,1,5,5,5,5
4855,-93.49525452,29.79953384,17,4855,louisiana,NA,5,5,1,5,5,5,5
4856,-93.56401062,29.79380417,17,4856,louisiana,NA,5,5,1,5,5,5,5
4857,-93.60984802,29.79380417,17,4857,louisiana,NA,5,5,1,5,5,5,5
4858,-93.66140747,29.7880764,17,4858,louisiana,NA,5,5,1,5,5,5,5
4859,-93.70724487,29.77661514,17,4859,louisiana,NA,5,5,1,5,5,5,5
4860,-93.75881195,29.7651577,17,4860,louisiana,NA,5,5,1,5,5,5,5
4861,-93.80464935,29.74797058,17,4861,louisiana,NA,5,5,1,5,5,5,5
4862,-93.84475708,29.73650932,17,4862,louisiana,NA,5,5,1,5,5,5,5
4863,-93.88486481,29.77661514,17,4863,louisiana,NA,5,5,1,5,5,5,5
4864,-93.90778351,29.77661514,17,4864,louisiana,NA,5,5,1,5,5,5,5
4865,-93.93070221,29.79953384,17,4865,louisiana,NA,5,5,1,5,5,5,5
4866,-93.93070221,29.82245255,17,4866,louisiana,NA,5,5,1,5,5,5,5
4867,-93.90778351,29.85110283,17,4867,louisiana,NA,5,5,1,5,5,5,5
4868,-93.86194611,29.8797493,17,4868,louisiana,NA,5,5,1,5,5,5,5
4869,-93.83329773,29.9255867,17,4869,louisiana,NA,5,5,1,5,5,5,5
4870,-93.80464935,29.95996284,17,4870,louisiana,NA,5,5,1,5,5,5,5
4871,-93.79891968,29.97714996,17,4871,louisiana,NA,5,5,1,5,5,5,5
4872,-93.76454163,30.01725769,17,4872,louisiana,NA,5,5,1,5,5,5,5
4873,-93.74163055,30.04017639,17,4873,louisiana,NA,5,5,1,5,5,5,5
4874,-93.71297455,30.06882477,17,4874,louisiana,NA,5,5,1,5,5,5,5
4875,-93.7244339,30.09174347,17,4875,louisiana,NA,5,5,1,5,5,5,5
4876,-93.70152283,30.13758087,17,4876,louisiana,NA,5,5,1,5,5,5,5
4877,-93.68432617,30.2006073,17,4877,louisiana,NA,5,5,1,5,5,5,5
4878,-93.69006348,30.22352219,17,4878,louisiana,NA,5,5,1,5,5,5,5
4879,-93.6785965,30.24644089,17,4879,louisiana,NA,5,5,1,5,5,5,5
4880,-93.71297455,30.28082085,17,4880,louisiana,NA,5,5,1,5,5,5,5
4881,-93.7473526,30.32092667,17,4881,louisiana,NA,5,5,1,5,5,5,5
4882,-93.75881195,30.33238602,17,4882,louisiana,NA,5,5,1,5,5,5,5
4883,-93.75308228,30.40114212,17,4883,louisiana,NA,5,5,1,5,5,5,5
4884,-93.73016357,30.41832924,17,4884,louisiana,NA,5,5,1,5,5,5,5
4885,-93.73016357,30.44124794,17,4885,louisiana,NA,5,5,1,5,5,5,5
4886,-93.71870422,30.45843697,17,4886,louisiana,NA,5,5,1,5,5,5,5
4887,-93.73016357,30.50427437,17,4887,louisiana,NA,5,5,1,5,5,5,5
4888,-93.74163055,30.54438019,17,4888,louisiana,NA,5,5,1,5,5,5,5
4889,-93.73016357,30.58448792,17,4889,louisiana,NA,5,5,1,5,5,5,5
4890,-93.71870422,30.60167503,17,4890,louisiana,NA,5,5,1,5,5,5,5
4891,-93.70152283,30.61313629,17,4891,louisiana,NA,5,5,1,5,5,5,5
4892,-93.70152283,30.63032532,17,4892,louisiana,NA,5,5,1,5,5,5,5
4893,-93.70152283,30.65324402,17,4893,louisiana,NA,5,5,1,5,5,5,5
4894,-93.66713715,30.68762016,17,4894,louisiana,NA,5,5,1,5,5,5,5
4895,-93.64995575,30.72772598,17,4895,louisiana,NA,5,5,1,5,5,5,5
4896,-93.59838867,30.80794144,17,4896,louisiana,NA,5,5,1,5,5,5,5
4897,-93.58119202,30.83658981,17,4897,louisiana,NA,5,5,1,5,5,5,5
4898,-93.57546997,30.85377884,17,4898,louisiana,NA,5,5,1,5,5,5,5
4899,-93.56401062,30.8824234,17,4899,louisiana,NA,5,5,1,5,5,5,5
4900,-93.57546997,30.89961624,17,4900,louisiana,NA,5,5,1,5,5,5,5
4901,-93.56401062,30.91680336,17,4901,louisiana,NA,5,5,1,5,5,5,5
4902,-93.54681396,30.93399239,17,4902,louisiana,NA,5,5,1,5,5,5,5
4903,-93.54681396,30.9511795,17,4903,louisiana,NA,5,5,1,5,5,5,5
4904,-93.55828094,30.96836853,17,4904,louisiana,NA,5,5,1,5,5,5,5
4905,-93.5697403,30.97982979,17,4905,louisiana,NA,5,5,1,5,5,5,5
4906,-93.58119202,30.99701691,17,4906,louisiana,NA,5,5,1,5,5,5,5
4907,-93.56401062,31.01420593,17,4907,louisiana,NA,5,5,1,5,5,5,5
4908,-93.54681396,31.02566338,17,4908,louisiana,NA,5,5,1,5,5,5,5
4909,-93.53536224,31.04858208,17,4909,louisiana,NA,5,5,1,5,5,5,5
4910,-93.54681396,31.06577301,17,4910,louisiana,NA,5,5,1,5,5,5,5
4911,-93.56401062,31.10588074,17,4911,louisiana,NA,5,5,1,5,5,5,5
4912,-93.55255127,31.14598656,17,4912,louisiana,NA,5,5,1,5,5,5,5
4913,-93.54681396,31.2032814,17,4913,louisiana,NA,5,5,1,5,5,5,5
4914,-93.57546997,31.19755173,17,4914,louisiana,NA,5,5,1,5,5,5,5
4915,-93.60984802,31.22047043,17,4915,louisiana,NA,5,5,1,5,5,5,5
4916,-93.60984802,31.24338913,17,4916,louisiana,NA,5,5,1,5,5,5,5
4917,-93.62702942,31.26630783,17,4917,louisiana,NA,5,5,1,5,5,5,5
4918,-93.64995575,31.28922653,17,4918,louisiana,NA,5,5,1,5,5,5,5
4919,-93.6785965,31.30068398,17,4919,louisiana,NA,5,5,1,5,5,5,5
4920,-93.69579315,31.31214523,17,4920,louisiana,NA,5,5,1,5,5,5,5
4921,-93.70152283,31.32360268,17,4921,louisiana,NA,5,5,1,5,5,5,5
4922,-93.68432617,31.3407917,17,4922,louisiana,NA,5,5,1,5,5,5,5
4923,-93.66713715,31.36944008,17,4923,louisiana,NA,5,5,1,5,5,5,5
4924,-93.66140747,31.38089752,17,4924,louisiana,NA,5,5,1,5,5,5,5
4925,-93.70152283,31.42100525,17,4925,louisiana,NA,5,5,1,5,5,5,5
4926,-93.71870422,31.46111107,17,4926,louisiana,NA,5,5,1,5,5,5,5
4927,-93.75308228,31.47830009,17,4927,louisiana,NA,5,5,1,5,5,5,5
4928,-93.74163055,31.50694847,17,4928,louisiana,NA,5,5,1,5,5,5,5
4929,-93.73016357,31.51840973,17,4929,louisiana,NA,5,5,1,5,5,5,5
4930,-93.7473526,31.52986717,17,4930,louisiana,NA,5,5,1,5,5,5,5
4931,-93.77600098,31.52986717,17,4931,louisiana,NA,5,5,1,5,5,5,5
4932,-93.79891968,31.54132462,17,4932,louisiana,NA,5,5,1,5,5,5,5
4933,-93.82183838,31.58143234,17,4933,louisiana,NA,5,5,1,5,5,5,5
4934,-93.84475708,31.59862328,17,4934,louisiana,NA,5,5,1,5,5,5,5
4935,-93.8390274,31.6158123,17,4935,louisiana,NA,5,5,1,5,5,5,5
4936,-93.82756805,31.62726974,17,4936,louisiana,NA,5,5,1,5,5,5,5
4937,-93.82183838,31.638731,17,4937,louisiana,NA,5,5,1,5,5,5,5
4938,-93.8390274,31.65018845,17,4938,louisiana,NA,5,5,1,5,5,5,5
4939,-93.8390274,31.67310715,17,4939,louisiana,NA,5,5,1,5,5,5,5
4940,-93.82756805,31.68456459,17,4940,louisiana,NA,5,5,1,5,5,5,5
4941,-93.81037903,31.69602585,17,4941,louisiana,NA,5,5,1,5,5,5,5
4942,-93.79891968,31.71321297,17,4942,louisiana,NA,5,5,1,5,5,5,5
4943,-93.8161087,31.73040199,17,4943,louisiana,NA,5,5,1,5,5,5,5
4944,-93.83329773,31.75905037,17,4944,louisiana,NA,5,5,1,5,5,5,5
4945,-93.83329773,31.78769684,17,4945,louisiana,NA,5,5,1,5,5,5,5
4946,-93.84475708,31.80488777,17,4946,louisiana,NA,5,5,1,5,5,5,5
4947,-93.87340546,31.82780457,17,4947,louisiana,NA,5,5,1,5,5,5,5
4948,-93.87340546,31.85645294,17,4948,louisiana,NA,5,5,1,5,5,5,5
4949,-93.90778351,31.89082909,17,4949,louisiana,NA,5,5,1,5,5,5,5
4950,-93.95935059,31.93666649,17,4950,louisiana,NA,5,5,1,5,5,5,5
4951,-94.01091766,31.98823547,17,4951,louisiana,NA,5,5,1,5,5,5,5
4952,-94.05675507,32.01688004,17,4952,louisiana,NA,5,5,1,5,5,5,5
4953,-94.05102539,32.211689,17,4953,louisiana,NA,5,5,1,5,5,5,5
4954,-94.05102539,32.40649033,17,4954,louisiana,NA,5,5,1,5,5,5,5
4955,-94.05102539,32.71016312,17,4955,louisiana,NA,5,5,1,5,5,5,5
4956,-94.05102539,32.89923477,17,4956,louisiana,NA,5,5,1,5,5,5,5
4957,-94.05102539,33.03674698,17,4957,louisiana,NA,5,5,1,5,5,5,5
4959,-70.73736572,43.08642578,18,4959,maine,NA,3,5,1,5,5,4,5
4960,-70.7717514,43.10361481,18,4960,maine,NA,3,5,1,5,5,4,5
4961,-70.80039215,43.12080383,18,4961,maine,NA,3,5,1,5,5,4,5
4962,-70.81185913,43.13226318,18,4962,maine,NA,3,5,1,5,5,4,5
4963,-70.82331085,43.16091156,18,4963,maine,NA,3,5,1,5,5,4,5
4964,-70.81758118,43.20101929,18,4964,maine,NA,3,5,1,5,5,4,5
4965,-70.81758118,43.2411232,18,4965,maine,NA,3,5,1,5,5,4,5
4966,-70.82904053,43.25258255,18,4966,maine,NA,3,5,1,5,5,4,5
4967,-70.85769653,43.27550125,18,4967,maine,NA,3,5,1,5,5,4,5
4968,-70.93217468,43.33852768,18,4968,maine,NA,3,5,1,5,5,4,5
4969,-70.96655273,43.39009476,18,4969,maine,NA,3,5,1,5,5,4,5
4970,-70.97228241,43.43020248,18,4970,maine,NA,3,5,1,5,5,4,5
4971,-70.96655273,43.48749542,18,4971,maine,NA,3,5,1,5,5,4,5
4972,-70.96082306,43.51041412,18,4972,maine,NA,3,5,1,5,5,4,5
4973,-70.96082306,43.5619812,18,4973,maine,NA,3,5,1,5,5,4,5
4974,-70.97228241,43.59062958,18,4974,maine,NA,3,5,1,5,5,4,5
4975,-70.97228241,43.7911644,18,4975,maine,NA,3,5,1,5,5,4,5
